wid,woreda,doy,year,lst_day,lst_night,lst_mean
90,Enarji Enawuga,1.0,2012.0,34.25428118345528,12.560671447972576,23.40747631571392
88,Goncha Siso Enese,1.0,2012.0,32.62939251751293,13.023887755327564,22.826640136420266
89,Enebse Sar Mider,1.0,2012.0,35.973044278013944,16.22143223097863,26.097238254496304
61,Mehal Sayint,1.0,2012.0,33.68467290255583,14.78342733893634,24.234050120746073
54,Borena,1.0,2012.0,33.822840216857095,13.577247360033398,23.70004378844524
58,Wogedi,1.0,2012.0,35.59326997587047,15.983950430885969,25.788610203378177
52,Legambo,1.0,2012.0,33.28347658485741,5.584553207618717,19.434014896238054
55,Kelela,1.0,2012.0,36.81380385833917,14.853008933882803,25.833406396110984
62,Legehida,1.0,2012.0,35.04987123262111,9.978978115287742,22.514424673954448
56,Jamma,1.0,2012.0,34.669860426151914,11.356967911127322,23.013414168639592
44,Tenta,1.0,2012.0,32.34071912988216,8.796287692580067,20.568503411231116
51,Dessie Zuria,1.0,2012.0,31.051144369283993,6.279756700223884,18.66545053475396
42,Dawunt,1.0,2012.0,35.35753611373591,15.694009412113488,25.525772762924696
45,Kuta Ber,1.0,2012.0,30.920595563384417,9.929251579768383,20.42492357157639
60,Dessie Town,1.0,2012.0,29.86942330981724,8.24292824051829,19.056175775167752
47,Tehulederie,1.0,2012.0,31.762677499882265,11.627324855164645,21.695001177523476
59,Kombolcha Town,1.0,2012.0,32.462736638018384,10.840617819833925,21.65167722892615
50,Alebuko,1.0,2012.0,31.02890865916867,8.117415726731627,19.57316219295015
57,Wore Illu,1.0,2012.0,33.77531446557134,8.065660380283987,20.920487422927682
68,Gishe Rabel,1.0,2012.0,32.302755965904225,8.666562407395604,20.48465918664989
67,Menz Gera Mider,1.0,2012.0,31.69586135763311,5.380034472902127,18.537947915267626
69,Antsokiya Gemza,1.0,2012.0,31.518777631416466,10.613060964063752,21.065919297740116
136,Kemisie Town,1.0,2012.0,33.88946884576101,12.226772216547534,23.058120531154266
71,Menz Mama Mider,1.0,2012.0,31.797733802127336,7.398035725873565,19.597884764000412
84,Menz Lalo Mider,1.0,2012.0,32.01544941223755,8.971204862855458,20.49332713754651
139,Shewa Robit,1.0,2012.0,38.196059190031185,14.235319314641778,26.215689252336485
72,Tarma Ber,1.0,2012.0,32.18823275466158,11.970201934558546,22.079217344610043
73,Mojana Wodera,1.0,2012.0,32.99785182152586,9.33589748838482,21.166874654955336
83,Menz Qeya Gebreal,1.0,2012.0,33.70186406550321,11.946168798710252,22.824016432106724
63,Mida Woremo,1.0,2012.0,36.691028154241494,16.412698080455108,26.55186311734829
64,Merehabete,1.0,2012.0,35.307511091119494,17.029896978644896,26.168704034882218
66,Moretina Jiru,1.0,2012.0,33.887628692129894,14.009258357817195,23.948443524973523
81,Basona Worena,1.0,2012.0,32.31195535589479,7.46871716504216,19.890336260468473
85,Seya Deberna Wayu,1.0,2012.0,33.41580963608147,8.208973463035711,20.812391549558605
65,Ensarona Wayo,1.0,2012.0,34.30335184815539,15.40180302543767,24.85257743679653
75,Angolelana Tera,1.0,2012.0,32.38339620418466,4.610042710286829,18.496719457235756
76,Asagirt,1.0,2012.0,31.67657846645275,10.629247661900907,21.152913064176825
77,Ankober,1.0,2012.0,31.750263530486453,12.97283569308065,22.361549611783552
82,Debre Birehan Town,1.0,2012.0,32.78961205876945,2.870487817699188,17.830049938234307
79,Berehet,1.0,2012.0,35.68960508031529,17.12176013293561,26.405682606625433
80,Minjarina Shenkora,1.0,2012.0,37.22590947546527,13.798405958860862,25.512157717163053
78,Hagere Mariam Kesem,1.0,2012.0,33.01185114610155,10.18054235059455,21.596196748348042
96,Baso Liben,1.0,2012.0,34.880245403191815,15.425486913544708,25.15286615836821
93,Debre Elias,1.0,2012.0,34.707448659319,14.894277150847213,24.800862905083115
95,Gozamin,1.0,2012.0,34.703841404654995,11.915928166598645,23.30988478562677
102,Aneded,1.0,2012.0,33.79040738253898,11.06373906076325,22.427073221651145
97,Awabel,1.0,2012.0,32.93995746743531,11.537405608595895,22.23868153801559
99,Shebel Berenta,1.0,2012.0,34.516145999036205,16.689347836285286,25.602746917660753
98,Dejen,1.0,2012.0,33.483870137246825,14.512643189212934,23.998256663229842
92,Debaytelatgen,1.0,2012.0,31.157301765954532,5.649226943803893,18.403264354879177
91,Enemay,1.0,2012.0,32.81260437458855,9.49723343331003,21.15491890394929
101,Sinan,1.0,2012.0,29.95126348309188,6.820956740010035,18.386110111550956
110,Dembecha,1.0,2012.0,33.29905532807906,11.219171301665462,22.259113314872288
94,Machakel,1.0,2012.0,32.442021728837055,9.083531612440021,20.76277667063853
100,Debre Markos Town,1.0,2012.0,31.824170549860234,7.838265377446437,19.831217963653323
116,Finoteselam Town,1.0,2012.0,34.864133189539,12.680166262245017,23.77214972589201
112,Burie Zuria,1.0,2012.0,35.154415916613594,14.33436581194948,24.74439086428151
130,Guagusa Shekudad,1.0,2012.0,31.570418769573255,9.342075730517413,20.45624725004533
125,Banja,1.0,2012.0,30.918525602874862,8.867746253926915,19.893135928400888
126,Ankesha,1.0,2012.0,33.434126054521435,12.847641761798394,23.140883908159896
113,Womberma,1.0,2012.0,35.52284437608527,16.847358237238613,26.185101306661945
127,Guangua,1.0,2012.0,34.53380977237249,15.447688150503804,24.990748961438143
13,Quara,1.0,2012.0,38.896779763594104,19.886562905337094,29.39167133446551
129,Jawi,1.0,2012.0,37.17106133513153,17.566702497035855,27.368881916083616
115,South Achefer,1.0,2012.0,35.31994753221193,12.671675157160843,23.99581134468634
124,Dangila,1.0,2012.0,34.30795933333337,11.574329666666687,22.94114450000004
128,Fagita Lekoma,1.0,2012.0,33.359850872157764,8.892483980178799,21.126167426168294
103,North Achefer,1.0,2012.0,34.88132854387726,13.765653634839348,24.323491089358257
14,Alefa,1.0,2012.0,35.41465593456448,16.27947483520505,25.847065384884825
20,Takusa,1.0,2012.0,36.189170296197055,17.75146273823381,26.970316517215434
12,Metema,1.0,2012.0,39.87082129873725,20.427317458385,30.149069378561187
11,Chilga,1.0,2012.0,35.937206655967636,17.748036634882677,26.842621645425154
5,Mirab Armachiho,1.0,2012.0,41.721896369578,20.838032697514123,31.279964533546096
0,Adarkay,1.0,2012.0,32.287110890674874,16.04456210791028,24.165836499292556
18,Telemt,1.0,2012.0,32.46750793885059,14.806390453383363,23.636949196117044
74,Kewet,2.0,2012.0,36.32220514595028,14.58399688573624,25.45310101584324
133,Jilie Timuga,2.0,2012.0,38.19518627025019,15.99057103842098,27.092878654335575
70,Efratana Gidim,2.0,2012.0,33.6234300627234,12.071849374990757,22.84763971885707
134,Artuma Fursi,2.0,2012.0,35.471129336591346,15.575579445962752,25.523354391277074
131,Dewa Chefa,2.0,2012.0,33.68365128144981,12.398428713858461,23.041039997654106
135,Dewa Harewa,2.0,2012.0,36.53659270869383,15.50082581879623,26.018709263745016
132,Bati,2.0,2012.0,35.132988297796864,16.530154791760207,25.83157154477857
138,Aregoba Sp. Wo.,2.0,2012.0,35.330751030224114,15.52681551160493,25.428783270914536
49,Kalu,2.0,2012.0,34.159640820212566,12.645473652065382,23.402557236138968
48,Worebabu,2.0,2012.0,32.36837356739656,15.169490570475576,23.76893206893605
121,Abargelie,2.0,2012.0,35.33728348807933,19.743340537149795,27.540312012614585
33,Raya Kobo,2.0,2012.0,33.24793956767529,13.794159035647919,23.521049301661595
39,Habru,2.0,2012.0,32.87182196247313,14.582874192556176,23.72734807751467
38,Guba Lafto,2.0,2012.0,30.772109012668363,8.489761034472572,19.63093502357047
34,Gidan,2.0,2012.0,30.867557839987978,7.357053140434372,19.112305490211185
40,Woldia Town,2.0,2012.0,33.57524131927655,12.083314633910456,22.82927797659351
46,Ambassel,2.0,2012.0,29.757600804968277,10.617159890074248,20.187380347521284
37,Delanta,2.0,2012.0,32.934285698815664,9.132789270592353,21.03353748470401
140,Kobo Town,2.0,2012.0,38.63382409177824,13.37456341618868,26.004193753983454
41,Lasta,2.0,2012.0,35.11462335362926,11.855394216668827,23.485008785149027
120,Gazgibla,2.0,2012.0,32.38587779428212,11.746115163851803,22.065996479066953
35,Mekit,2.0,2012.0,34.40709133319226,12.272500189719954,23.339795761456116
36,Wadla,2.0,2012.0,33.48341209315606,7.651993256803436,20.567702674979756
32,Bugna,2.0,2012.0,35.90201117481696,15.935902313865133,25.918956744341028
119,Dehena,2.0,2012.0,35.82843453178789,16.140522787303844,25.98447865954591
117,Zequala,2.0,2012.0,37.17298080286914,19.517917402831724,28.345449102850463
118,Seqota,2.0,2012.0,35.30940345071045,15.856084635071952,25.58274404289122
123,Sekota Town,2.0,2012.0,34.76502020163879,13.877573160140491,24.32129668088964
122,Sehela,2.0,2012.0,37.741126728317,20.10270833540719,28.921917531862075
1,Beyeda,2.0,2012.0,31.0189332761712,8.838966248343619,19.92894976225743
2,Janamora,2.0,2012.0,34.30433242864067,11.729876577202642,23.017104502921683
16,Misrak Belesa,2.0,2012.0,39.14802141909192,17.412992870590426,28.280507144841234
21,Ebinat,2.0,2012.0,36.023568562216745,15.225077288540305,25.624322925378504
8,Wogera,2.0,2012.0,35.21911624470187,13.705378454654626,24.462247349678243
15,Mirab Belesa,2.0,2012.0,39.09753325246475,14.93680113861528,27.017167195539965
3,Debark,2.0,2012.0,33.99281633680979,14.445787281880339,24.219301809345044
4,Dabat,2.0,2012.0,35.15140257880124,14.462923547146442,24.807163062973803
19,Tach Armachiho,2.0,2012.0,36.79369446321086,18.434220109160368,27.613957286185656
6,Tegede,2.0,2012.0,37.555124442926896,18.8609360880824,28.208030265504643
