wid,woreda,doy,year,totprec
75,Angolelana Tera,176.0,2018.0,6.30114898135972
76,Asagirt,176.0,2018.0,8.965654369570975
77,Ankober,176.0,2018.0,2.5720993757364274
82,Debre Birehan Town,176.0,2018.0,4.769196785700761
79,Berehet,176.0,2018.0,11.794025023157774
80,Minjarina Shenkora,176.0,2018.0,6.575292374210669
78,Hagere Mariam Kesem,176.0,2018.0,8.806851247413361
96,Baso Liben,176.0,2018.0,1.178639265074108
93,Debre Elias,176.0,2018.0,1.4198458557557194
95,Gozamin,176.0,2018.0,2.616288058511867
102,Aneded,176.0,2018.0,3.134379892290931
97,Awabel,176.0,2018.0,3.852589967196737
99,Shebel Berenta,176.0,2018.0,2.253840230587742
98,Dejen,176.0,2018.0,3.1342199333303413
92,Debaytelatgen,176.0,2018.0,3.7701218261575464
91,Enemay,176.0,2018.0,3.45701079797237
101,Sinan,176.0,2018.0,2.792573609413503
110,Dembecha,176.0,2018.0,2.350710697026025
94,Machakel,176.0,2018.0,3.7131015360370747
100,Debre Markos Town,176.0,2018.0,3.2927318082044787
116,Finoteselam Town,176.0,2018.0,6.0913870851158975
112,Burie Zuria,176.0,2018.0,2.497217151852059
130,Guagusa Shekudad,176.0,2018.0,5.092726355137269
125,Banja,176.0,2018.0,5.027939846773205
126,Ankesha,176.0,2018.0,3.0998000897365245
113,Womberma,176.0,2018.0,1.9145152564068748
127,Guangua,176.0,2018.0,1.700947827021783
13,Quara,176.0,2018.0,0.746559896109589
129,Jawi,176.0,2018.0,0.807852014496332
115,South Achefer,176.0,2018.0,1.5211030269880785
124,Dangila,176.0,2018.0,3.879803379787513
128,Fagita Lekoma,176.0,2018.0,6.8145416044413585
103,North Achefer,176.0,2018.0,2.5674137448141217
14,Alefa,176.0,2018.0,6.444865450371797
20,Takusa,176.0,2018.0,20.360083253560326
12,Metema,176.0,2018.0,0.5666303867839948
11,Chilga,176.0,2018.0,3.7429213713991443
5,Mirab Armachiho,176.0,2018.0,2.717640722402055
0,Adarkay,176.0,2018.0,2.222727396914763
18,Telemt,176.0,2018.0,1.2148338255912634
74,Kewet,177.0,2018.0,0.10739462539581643
133,Jilie Timuga,177.0,2018.0,0.3928706872059204
70,Efratana Gidim,177.0,2018.0,0.6126820528161514
134,Artuma Fursi,177.0,2018.0,0.4134485649185784
131,Dewa Chefa,177.0,2018.0,0.6396822356765324
135,Dewa Harewa,177.0,2018.0,0.16725839896639905
132,Bati,177.0,2018.0,0.0648286560279375
138,Aregoba Sp. Wo.,177.0,2018.0,0.13657047710589065
49,Kalu,177.0,2018.0,0.37150166315343064
48,Worebabu,177.0,2018.0,0.0347804279215915
121,Abargelie,177.0,2018.0,1.9477467324883442
33,Raya Kobo,177.0,2018.0,0.02079844909159176
39,Habru,177.0,2018.0,0.05717035016514215
38,Guba Lafto,177.0,2018.0,0.16044698295202384
34,Gidan,177.0,2018.0,0.07727738613110369
40,Woldia Town,177.0,2018.0,0.05236686075307858
46,Ambassel,177.0,2018.0,0.20456216481756487
37,Delanta,177.0,2018.0,0.2362029947973272
140,Kobo Town,177.0,2018.0,0.0
41,Lasta,177.0,2018.0,0.473509194491318
120,Gazgibla,177.0,2018.0,0.37478547209128765
35,Mekit,177.0,2018.0,1.588165087448171
36,Wadla,177.0,2018.0,0.735066849453288
32,Bugna,177.0,2018.0,0.8063341033665868
119,Dehena,177.0,2018.0,1.96825061501411
117,Zequala,177.0,2018.0,0.48418898253075693
118,Seqota,177.0,2018.0,0.8543213994345119
123,Sekota Town,177.0,2018.0,1.005524177525744
122,Sehela,177.0,2018.0,1.111568313340658
1,Beyeda,177.0,2018.0,3.119944420893618
2,Janamora,177.0,2018.0,3.160324010494824
16,Misrak Belesa,177.0,2018.0,1.2846029928893017
21,Ebinat,177.0,2018.0,5.537805099687636
8,Wogera,177.0,2018.0,7.144774523602857
15,Mirab Belesa,177.0,2018.0,2.0755627345067347
3,Debark,177.0,2018.0,7.434641415721174
4,Dabat,177.0,2018.0,11.039617282462391
19,Tach Armachiho,177.0,2018.0,17.848437012003576
6,Tegede,177.0,2018.0,11.268304049403648
7,Lay Armachiho,177.0,2018.0,10.137065752640929
17,Gondar Town,177.0,2018.0,4.387569182896619
9,Gondar Zuria,177.0,2018.0,4.034218147039665
22,Libokemkem,177.0,2018.0,8.887965978108758
10,Denbia,177.0,2018.0,6.001156381213303
23,Fogera,177.0,2018.0,10.278024877259819
24,Farta,177.0,2018.0,6.383093578635762
25,Lay Gayint,177.0,2018.0,2.9815275835243433
26,Tach Gayint,177.0,2018.0,2.4517421913963937
27,Simada,177.0,2018.0,5.5304260493589155
43,Mekedela,177.0,2018.0,2.5323747955884937
53,Sayint,177.0,2018.0,6.602600412668216
28,Estea,177.0,2018.0,6.257990749959668
31,Andabiet,177.0,2018.0,5.33796378924243
30,Debre Tabor Town,177.0,2018.0,3.8234790878830616
29,Dera,177.0,2018.0,6.060682008192945
104,Bahir Dar Zuria,177.0,2018.0,3.432763769576667
137,Bahir Dar Town,177.0,2018.0,3.4390258459266603
105,Yilmana Densa,177.0,2018.0,3.5327345279195925
87,Hulet Iju Enesie,177.0,2018.0,8.87017615608923
114,Gonji Kolela,177.0,2018.0,5.898842188880823
109,Dega Damot,177.0,2018.0,9.718848285355316
106,Mecha,177.0,2018.0,4.469941816724789
108,Quarit,177.0,2018.0,7.414589813360221
107,Sekela,177.0,2018.0,9.229853586103168
111,Jabi Tehnan,177.0,2018.0,5.983125730270729
86,Bibugn,177.0,2018.0,8.765926085785992
90,Enarji Enawuga,177.0,2018.0,5.745331471425945
88,Goncha Siso Enese,177.0,2018.0,8.991253089304326
89,Enebse Sar Mider,177.0,2018.0,8.132233038576906
61,Mehal Sayint,177.0,2018.0,8.720057768134842
54,Borena,177.0,2018.0,7.508740761053614
58,Wogedi,177.0,2018.0,3.9083981554367795
52,Legambo,177.0,2018.0,3.5088749140839552
55,Kelela,177.0,2018.0,4.721125978667707
62,Legehida,177.0,2018.0,2.3157297564640333
56,Jamma,177.0,2018.0,2.357278449656838
44,Tenta,177.0,2018.0,1.1512469301850785
51,Dessie Zuria,177.0,2018.0,0.6409546075852831
42,Dawunt,177.0,2018.0,1.134918071849819
45,Kuta Ber,177.0,2018.0,0.2751289867075132
60,Dessie Town,177.0,2018.0,0.14747415451918602
47,Tehulederie,177.0,2018.0,0.105175040162425
59,Kombolcha Town,177.0,2018.0,0.5203760290542335
50,Alebuko,177.0,2018.0,1.4139989477957786
57,Wore Illu,177.0,2018.0,1.4267284749914126
68,Gishe Rabel,177.0,2018.0,1.3309451640658625
67,Menz Gera Mider,177.0,2018.0,1.0052005517990152
69,Antsokiya Gemza,177.0,2018.0,1.1305522998492321
136,Kemisie Town,177.0,2018.0,0.7477429825812578
71,Menz Mama Mider,177.0,2018.0,0.7389134336915643
84,Menz Lalo Mider,177.0,2018.0,0.811389582747317
139,Shewa Robit,177.0,2018.0,0.011544012299207883
72,Tarma Ber,177.0,2018.0,0.1533316219564848
73,Mojana Wodera,177.0,2018.0,0.7039733252269751
83,Menz Qeya Gebreal,177.0,2018.0,1.6023633754948408
63,Mida Woremo,177.0,2018.0,10.078055994780318
64,Merehabete,177.0,2018.0,4.615615751768724
66,Moretina Jiru,177.0,2018.0,0.9370364022168609
81,Basona Worena,177.0,2018.0,1.887418540990195
85,Seya Deberna Wayu,177.0,2018.0,1.2069900267576135
65,Ensarona Wayo,177.0,2018.0,1.550865047490807
75,Angolelana Tera,177.0,2018.0,3.877596355372708
76,Asagirt,177.0,2018.0,2.5369990601603636
77,Ankober,177.0,2018.0,0.7332576385673053
82,Debre Birehan Town,177.0,2018.0,2.568741276754344
79,Berehet,177.0,2018.0,2.8605393017920813
80,Minjarina Shenkora,177.0,2018.0,3.5602993002681473
78,Hagere Mariam Kesem,177.0,2018.0,5.636570936086696
96,Baso Liben,177.0,2018.0,7.008251629774136
93,Debre Elias,177.0,2018.0,6.332727672895927
95,Gozamin,177.0,2018.0,6.594759739329625
102,Aneded,177.0,2018.0,5.964410771571021
97,Awabel,177.0,2018.0,5.977715773717358
99,Shebel Berenta,177.0,2018.0,3.4278051763988797
98,Dejen,177.0,2018.0,5.026080458514819
92,Debaytelatgen,177.0,2018.0,6.585636479797252
91,Enemay,177.0,2018.0,4.302802397318495
101,Sinan,177.0,2018.0,8.881210128539236
110,Dembecha,177.0,2018.0,5.612111580161583
94,Machakel,177.0,2018.0,8.862350998958078
100,Debre Markos Town,177.0,2018.0,6.083443242948471
116,Finoteselam Town,177.0,2018.0,3.6480935180881655
112,Burie Zuria,177.0,2018.0,4.975037984622235
130,Guagusa Shekudad,177.0,2018.0,10.030878999856869
125,Banja,177.0,2018.0,17.820544510835116
126,Ankesha,177.0,2018.0,8.76841934901395
113,Womberma,177.0,2018.0,5.161838822471891
127,Guangua,177.0,2018.0,9.70253853478238
13,Quara,177.0,2018.0,15.756726229296051
129,Jawi,177.0,2018.0,12.025171347809387
115,South Achefer,177.0,2018.0,7.1923354839594165
124,Dangila,177.0,2018.0,11.507859189068347
128,Fagita Lekoma,177.0,2018.0,18.31651560864827
103,North Achefer,177.0,2018.0,3.58684182998123
14,Alefa,177.0,2018.0,8.743224978414123
20,Takusa,177.0,2018.0,12.453987937916839
12,Metema,177.0,2018.0,7.474875963767792
11,Chilga,177.0,2018.0,8.785110702426765
5,Mirab Armachiho,177.0,2018.0,9.89054345070469
0,Adarkay,177.0,2018.0,9.83041371033477
18,Telemt,177.0,2018.0,4.678224604180684
74,Kewet,178.0,2018.0,0.7403245718169982
133,Jilie Timuga,178.0,2018.0,0.2382432526226061
70,Efratana Gidim,178.0,2018.0,0.3152178243640272
134,Artuma Fursi,178.0,2018.0,0.0017696069021904048
131,Dewa Chefa,178.0,2018.0,0.1117705192028232
135,Dewa Harewa,178.0,2018.0,0.10229463598234417
132,Bati,178.0,2018.0,0.015771424292006463
138,Aregoba Sp. Wo.,178.0,2018.0,0.10401082898835998
49,Kalu,178.0,2018.0,0.01143577431997544
48,Worebabu,178.0,2018.0,0.00890912725313071
121,Abargelie,178.0,2018.0,2.623048091878689
33,Raya Kobo,178.0,2018.0,2.40223181512956E-4
39,Habru,178.0,2018.0,0.0
38,Guba Lafto,178.0,2018.0,0.01398519153915766
34,Gidan,178.0,2018.0,0.03202430953382942
40,Woldia Town,178.0,2018.0,0.0
46,Ambassel,178.0,2018.0,0.003029531383705519
37,Delanta,178.0,2018.0,0.17760118756032922
140,Kobo Town,178.0,2018.0,0.0
41,Lasta,178.0,2018.0,0.3959756340289304
120,Gazgibla,178.0,2018.0,0.2215748924341602
35,Mekit,178.0,2018.0,1.8133335567057531
36,Wadla,178.0,2018.0,1.1298554105172434
32,Bugna,178.0,2018.0,0.9347002566304667
119,Dehena,178.0,2018.0,0.08270986987356031
117,Zequala,178.0,2018.0,0.6465486852764837
118,Seqota,178.0,2018.0,0.38756950397945944
123,Sekota Town,178.0,2018.0,0.068912044851302
122,Sehela,178.0,2018.0,0.916974480891751
1,Beyeda,178.0,2018.0,6.535902180115306
2,Janamora,178.0,2018.0,2.9895553561458668
16,Misrak Belesa,178.0,2018.0,0.29135377459009487
21,Ebinat,178.0,2018.0,1.9379871142065546
8,Wogera,178.0,2018.0,3.247306958083328
15,Mirab Belesa,178.0,2018.0,1.11207296531207
3,Debark,178.0,2018.0,19.111553635987825
4,Dabat,178.0,2018.0,8.20664757934289
19,Tach Armachiho,178.0,2018.0,17.837951807449024
6,Tegede,178.0,2018.0,16.219635004305335
7,Lay Armachiho,178.0,2018.0,6.724417294136082
17,Gondar Town,178.0,2018.0,5.370447730144818
9,Gondar Zuria,178.0,2018.0,2.500085644262495
22,Libokemkem,178.0,2018.0,3.0063525596858214
10,Denbia,178.0,2018.0,4.148327740943121
23,Fogera,178.0,2018.0,8.21527247734412
24,Farta,178.0,2018.0,7.947610398120903
25,Lay Gayint,178.0,2018.0,2.8930198874816764
26,Tach Gayint,178.0,2018.0,2.1506817678734103
27,Simada,178.0,2018.0,0.6615677831157248
43,Mekedela,178.0,2018.0,0.2081067735137771
53,Sayint,178.0,2018.0,0.28783899314281514
28,Estea,178.0,2018.0,3.342229382286821
31,Andabiet,178.0,2018.0,0.9326795146106942
30,Debre Tabor Town,178.0,2018.0,9.725600357587702
29,Dera,178.0,2018.0,6.5263638361614715
104,Bahir Dar Zuria,178.0,2018.0,4.197610800433839
137,Bahir Dar Town,178.0,2018.0,5.183242481392878
105,Yilmana Densa,178.0,2018.0,0.5763667291320909
87,Hulet Iju Enesie,178.0,2018.0,1.5488486547007867
114,Gonji Kolela,178.0,2018.0,0.1873413546691223
109,Dega Damot,178.0,2018.0,2.369718370989712
106,Mecha,178.0,2018.0,2.243203222851773
108,Quarit,178.0,2018.0,3.5996612194632083
107,Sekela,178.0,2018.0,4.957793935864829
111,Jabi Tehnan,178.0,2018.0,3.1969592817755235
86,Bibugn,178.0,2018.0,4.065597784799055
90,Enarji Enawuga,178.0,2018.0,3.1525728766870165
88,Goncha Siso Enese,178.0,2018.0,2.223999914833053
89,Enebse Sar Mider,178.0,2018.0,2.4981273038685323
61,Mehal Sayint,178.0,2018.0,1.8542085103795096
54,Borena,178.0,2018.0,3.231383758075495
58,Wogedi,178.0,2018.0,6.683225569353927
52,Legambo,178.0,2018.0,0.5486478486511138
55,Kelela,178.0,2018.0,5.915129772300464
62,Legehida,178.0,2018.0,0.4389538845274195
56,Jamma,178.0,2018.0,0.9809423348516844
44,Tenta,178.0,2018.0,0.032622875591687694
51,Dessie Zuria,178.0,2018.0,0.002622850971881769
42,Dawunt,178.0,2018.0,0.9363722604798981
45,Kuta Ber,178.0,2018.0,0.001266125003856823
60,Dessie Town,178.0,2018.0,0.0018012115954868693
47,Tehulederie,178.0,2018.0,0.013137809130533853
59,Kombolcha Town,178.0,2018.0,0.0
50,Alebuko,178.0,2018.0,0.011891794684014238
57,Wore Illu,178.0,2018.0,0.06699841294231429
68,Gishe Rabel,178.0,2018.0,0.03134908282226634
67,Menz Gera Mider,178.0,2018.0,0.5395444169818897
69,Antsokiya Gemza,178.0,2018.0,0.029334407319241824
136,Kemisie Town,178.0,2018.0,0.13847092539072037
71,Menz Mama Mider,178.0,2018.0,1.1842100532812712
84,Menz Lalo Mider,178.0,2018.0,1.3609260460786852
139,Shewa Robit,178.0,2018.0,0.4466933179733772
72,Tarma Ber,178.0,2018.0,0.8747685779143609
73,Mojana Wodera,178.0,2018.0,0.8465608742346483
83,Menz Qeya Gebreal,178.0,2018.0,4.100945884133058
63,Mida Woremo,178.0,2018.0,2.4840187792366635
64,Merehabete,178.0,2018.0,2.8781572473882338
66,Moretina Jiru,178.0,2018.0,0.9678584094113772
81,Basona Worena,178.0,2018.0,0.6424867897273515
85,Seya Deberna Wayu,178.0,2018.0,0.2054337369954709
65,Ensarona Wayo,178.0,2018.0,1.0846525989474323
75,Angolelana Tera,178.0,2018.0,2.2972118712764154
76,Asagirt,178.0,2018.0,0.19012789212682776
77,Ankober,178.0,2018.0,0.33280909487897453
82,Debre Birehan Town,178.0,2018.0,0.8888519143639043
79,Berehet,178.0,2018.0,0.5589568722643328
80,Minjarina Shenkora,178.0,2018.0,1.8127622296631185
78,Hagere Mariam Kesem,178.0,2018.0,1.259635520509308
96,Baso Liben,178.0,2018.0,7.426146335950476
93,Debre Elias,178.0,2018.0,5.355809094458849
95,Gozamin,178.0,2018.0,13.189956543725751
102,Aneded,178.0,2018.0,10.700863307211026
97,Awabel,178.0,2018.0,9.495339561671505
99,Shebel Berenta,178.0,2018.0,4.831833994640521
98,Dejen,178.0,2018.0,6.622924107001232
92,Debaytelatgen,178.0,2018.0,7.1361802288912655
91,Enemay,178.0,2018.0,5.073740826023646
101,Sinan,178.0,2018.0,11.40242354058329
110,Dembecha,178.0,2018.0,3.72590082239949
94,Machakel,178.0,2018.0,6.351642139597991
100,Debre Markos Town,178.0,2018.0,28.89691594098317
116,Finoteselam Town,178.0,2018.0,2.168733602203881
112,Burie Zuria,178.0,2018.0,3.0165299508489714
130,Guagusa Shekudad,178.0,2018.0,6.1248710957111685
125,Banja,178.0,2018.0,7.398840762944698
126,Ankesha,178.0,2018.0,5.865726655194821
113,Womberma,178.0,2018.0,4.201690617555499
127,Guangua,178.0,2018.0,4.6312594373417655
13,Quara,178.0,2018.0,10.285396792151843
129,Jawi,178.0,2018.0,6.016727252557123
115,South Achefer,178.0,2018.0,4.15257583742818
124,Dangila,178.0,2018.0,6.13280549125768
128,Fagita Lekoma,178.0,2018.0,3.937391436763933
103,North Achefer,178.0,2018.0,6.892390258458674
14,Alefa,178.0,2018.0,8.169747048188562
20,Takusa,178.0,2018.0,12.176373820795458
12,Metema,178.0,2018.0,6.033146724941892
11,Chilga,178.0,2018.0,9.856265259941448
5,Mirab Armachiho,178.0,2018.0,2.4163696700702264
0,Adarkay,178.0,2018.0,25.966635056358236
18,Telemt,178.0,2018.0,11.542939258415421
74,Kewet,179.0,2018.0,1.6999551948746012
133,Jilie Timuga,179.0,2018.0,8.095326786492643
70,Efratana Gidim,179.0,2018.0,3.87934413341662
134,Artuma Fursi,179.0,2018.0,0.7752961193343518
131,Dewa Chefa,179.0,2018.0,0.12753504444482075
135,Dewa Harewa,179.0,2018.0,0.100320573139777
132,Bati,179.0,2018.0,0.39414268424802273
138,Aregoba Sp. Wo.,179.0,2018.0,0.10773875918392638
49,Kalu,179.0,2018.0,0.5524980960010558
48,Worebabu,179.0,2018.0,0.5727224555973507
121,Abargelie,179.0,2018.0,6.882596519307645
33,Raya Kobo,179.0,2018.0,0.14922230189847113
39,Habru,179.0,2018.0,4.0636889278994826
38,Guba Lafto,179.0,2018.0,4.326182435572537
34,Gidan,179.0,2018.0,0.1967450833563131
40,Woldia Town,179.0,2018.0,5.828512474762556
46,Ambassel,179.0,2018.0,1.6118960002539848
37,Delanta,179.0,2018.0,3.3938831991074503
140,Kobo Town,179.0,2018.0,0.0
41,Lasta,179.0,2018.0,0.48856130440002554
120,Gazgibla,179.0,2018.0,0.2679731791338903
35,Mekit,179.0,2018.0,1.0818592513761265
36,Wadla,179.0,2018.0,2.4166367025274282
32,Bugna,179.0,2018.0,0.32835343546985096
119,Dehena,179.0,2018.0,0.14154530704302654
117,Zequala,179.0,2018.0,1.9317424294538934
118,Seqota,179.0,2018.0,0.21112335184623976
123,Sekota Town,179.0,2018.0,0.0
122,Sehela,179.0,2018.0,3.343588769507528
1,Beyeda,179.0,2018.0,11.809872565122406
2,Janamora,179.0,2018.0,9.15651081763022
16,Misrak Belesa,179.0,2018.0,1.2131814578348739
21,Ebinat,179.0,2018.0,2.8014684484372134
8,Wogera,179.0,2018.0,8.476239980515137
15,Mirab Belesa,179.0,2018.0,1.5582340298230724
3,Debark,179.0,2018.0,18.042564306318532
4,Dabat,179.0,2018.0,12.725623630347043
19,Tach Armachiho,179.0,2018.0,5.611123341096324
6,Tegede,179.0,2018.0,10.860998796504823
7,Lay Armachiho,179.0,2018.0,12.162708043200265
17,Gondar Town,179.0,2018.0,3.4470771432071183
9,Gondar Zuria,179.0,2018.0,2.847264193116352
22,Libokemkem,179.0,2018.0,6.621085169120807
10,Denbia,179.0,2018.0,2.3053777031638343
23,Fogera,179.0,2018.0,9.578645482866715
24,Farta,179.0,2018.0,10.97120623376886
25,Lay Gayint,179.0,2018.0,2.4745498953452167
26,Tach Gayint,179.0,2018.0,3.8324893188165396
27,Simada,179.0,2018.0,4.899959534067451
43,Mekedela,179.0,2018.0,0.7464910045471256
53,Sayint,179.0,2018.0,3.7662764161870568
28,Estea,179.0,2018.0,10.249530197750671
31,Andabiet,179.0,2018.0,10.461593684935501
30,Debre Tabor Town,179.0,2018.0,13.76548986859268
29,Dera,179.0,2018.0,17.32624154054113
104,Bahir Dar Zuria,179.0,2018.0,12.087685367672188
137,Bahir Dar Town,179.0,2018.0,16.627052134877395
105,Yilmana Densa,179.0,2018.0,11.724239138212042
87,Hulet Iju Enesie,179.0,2018.0,9.79227094846752
114,Gonji Kolela,179.0,2018.0,4.513933501495125
109,Dega Damot,179.0,2018.0,7.1428886683677915
106,Mecha,179.0,2018.0,15.761235971105075
108,Quarit,179.0,2018.0,2.499472229515949
107,Sekela,179.0,2018.0,6.453137776985966
111,Jabi Tehnan,179.0,2018.0,2.843151861445314
86,Bibugn,179.0,2018.0,8.728071656732283
90,Enarji Enawuga,179.0,2018.0,3.5515921007000517
88,Goncha Siso Enese,179.0,2018.0,8.41202683685287
89,Enebse Sar Mider,179.0,2018.0,4.683700178773701
61,Mehal Sayint,179.0,2018.0,5.595629129298867
54,Borena,179.0,2018.0,5.711024594961365
58,Wogedi,179.0,2018.0,1.9135805445322613
52,Legambo,179.0,2018.0,4.6253869790056
55,Kelela,179.0,2018.0,0.6678951298056076
62,Legehida,179.0,2018.0,0.12225665958947296
56,Jamma,179.0,2018.0,0.22722349109036202
44,Tenta,179.0,2018.0,1.2864800704229962
51,Dessie Zuria,179.0,2018.0,2.1219087223944104
42,Dawunt,179.0,2018.0,1.0530791365810401
45,Kuta Ber,179.0,2018.0,0.5498474065100627
60,Dessie Town,179.0,2018.0,1.2500512790733989
47,Tehulederie,179.0,2018.0,0.6666866778529558
59,Kombolcha Town,179.0,2018.0,0.9438243198856693
50,Alebuko,179.0,2018.0,0.5127738494757623
57,Wore Illu,179.0,2018.0,0.4098425874685466
68,Gishe Rabel,179.0,2018.0,0.07749308016847796
67,Menz Gera Mider,179.0,2018.0,0.11518152002065513
69,Antsokiya Gemza,179.0,2018.0,0.036109411147230375
136,Kemisie Town,179.0,2018.0,0.027694184333086014
71,Menz Mama Mider,179.0,2018.0,0.7820459367520256
84,Menz Lalo Mider,179.0,2018.0,1.02013679571887
139,Shewa Robit,179.0,2018.0,2.0170320572485325
72,Tarma Ber,179.0,2018.0,2.2020774407158177
73,Mojana Wodera,179.0,2018.0,1.0372425446192073
83,Menz Qeya Gebreal,179.0,2018.0,0.8225108775269165
63,Mida Woremo,179.0,2018.0,1.2130481411486658
64,Merehabete,179.0,2018.0,2.272148880231852
66,Moretina Jiru,179.0,2018.0,4.537358737329957
81,Basona Worena,179.0,2018.0,1.6636351042633704
85,Seya Deberna Wayu,179.0,2018.0,2.9568989880316927
65,Ensarona Wayo,179.0,2018.0,3.870299920443229
75,Angolelana Tera,179.0,2018.0,2.6610281679178422
76,Asagirt,179.0,2018.0,1.0150650101106917
77,Ankober,179.0,2018.0,1.0089420552914623
82,Debre Birehan Town,179.0,2018.0,1.5869954143142098
79,Berehet,179.0,2018.0,1.3622823272317657
80,Minjarina Shenkora,179.0,2018.0,4.326802500285769
78,Hagere Mariam Kesem,179.0,2018.0,4.056498540797647
96,Baso Liben,179.0,2018.0,16.604781865835132
93,Debre Elias,179.0,2018.0,6.271970994876429
95,Gozamin,179.0,2018.0,8.635000342122838
102,Aneded,179.0,2018.0,15.152461157226488
97,Awabel,179.0,2018.0,15.148139320088108
99,Shebel Berenta,179.0,2018.0,6.0015187820549185
98,Dejen,179.0,2018.0,12.01740720715525
92,Debaytelatgen,179.0,2018.0,6.205087469058866
91,Enemay,179.0,2018.0,6.301738171595031
101,Sinan,179.0,2018.0,3.8779476944287428
110,Dembecha,179.0,2018.0,2.6291055307036575
94,Machakel,179.0,2018.0,2.593620396940603
100,Debre Markos Town,179.0,2018.0,8.982364661003205
116,Finoteselam Town,179.0,2018.0,2.867890637249948
112,Burie Zuria,179.0,2018.0,1.9336873553646383
130,Guagusa Shekudad,179.0,2018.0,1.7537853001621073
125,Banja,179.0,2018.0,7.5592482687378295
126,Ankesha,179.0,2018.0,2.602461442443655
113,Womberma,179.0,2018.0,1.565899460460485
127,Guangua,179.0,2018.0,6.013874079727238
13,Quara,179.0,2018.0,6.027658920380969
129,Jawi,179.0,2018.0,9.584287799502611
115,South Achefer,179.0,2018.0,10.91922619474342
124,Dangila,179.0,2018.0,13.592831181249045
128,Fagita Lekoma,179.0,2018.0,16.39861987038771
103,North Achefer,179.0,2018.0,5.247619455106756
14,Alefa,179.0,2018.0,4.353748777940202
20,Takusa,179.0,2018.0,8.181600239906585
12,Metema,179.0,2018.0,11.081576908603868
11,Chilga,179.0,2018.0,7.819497993456649
5,Mirab Armachiho,179.0,2018.0,15.779743652429136
0,Adarkay,179.0,2018.0,19.005557622923597
18,Telemt,179.0,2018.0,13.966244975399029
74,Kewet,180.0,2018.0,23.88343033445816
133,Jilie Timuga,180.0,2018.0,12.365436609620462
70,Efratana Gidim,180.0,2018.0,16.102050523178765
134,Artuma Fursi,180.0,2018.0,4.153319297887278
131,Dewa Chefa,180.0,2018.0,7.398858801572792
135,Dewa Harewa,180.0,2018.0,6.531635565332167
132,Bati,180.0,2018.0,4.707385262799278
